HM_Mn,Inblow_P,Inblow_C,Inblow_Mn,EOB_Mn,TSC_TEMP.,TSOP_TEMP.,TSOP_O_PPM ,O2_2nd_Blow,EOB_P
0.65,0.037434,0.226152,0.195307,0.123625,1625.7,1679.9,558.0,917.0,0.018594
0.5479999999999999,0.116132,0.82976,0.097341,0.037789,1624.7,1672.5,840.0,2349.0,0.013928
0.318,0.048021,0.516033,0.24893,0.130029,1574.5,1655.0,435.0,1486.0,0.018354
0.68,0.097237,0.504496,0.121996,0.061683,1603.0,1686.3,735.0,1618.0,0.022083
0.42,0.041526,0.251409,0.071677,0.045877,1589.2,1641.9,509.0,932.0,0.014221
0.343,0.059127,0.797625,0.144597,0.077528,1573.5,1669.4,854.0,2049.0,0.019499
0.502,0.033384,0.584113,0.112274,0.04768,1549.9,1647.7,635.0,2086.0,0.009079
0.515,0.048395,0.358631,0.13664500000000002,0.075394,1584.2,1641.6,619.0,1354.0,0.015587
0.244,0.040909,0.080165,0.088834,0.0382,1590.6,1624.9,825.0,981.0,0.012743
0.252,0.027384,0.121178,0.15048699999999998,0.08158,1639.0,1668.9,704.0,810.0,0.012298
0.5529999999999999,0.018974,0.153389,0.183059,0.28217,1609.5,1629.1,322.0,749.0,0.001176
0.638,0.037374,0.07675,0.11884000000000003,0.06982999999999999,1627.7,1668.1,786.0,884.0,0.017269
0.529,0.05351,0.33679000000000003,0.058476,0.205134,1566.3,1684.1,973.0,2007.0,0.0002
0.397,0.023249,0.079104,0.205981,0.106886,1604.6,1671.6,931.0,867.0,0.018864
0.521,0.070859,0.331465,0.174202,0.104034,1627.3,1686.0,433.0,1140.0,0.025575
1.245,0.123222,0.268297,0.093496,0.029922000000000008,1687.9,1641.8,717.0,48.0,0.008667
0.562,0.070132,0.48464,0.059707,0.029929,1560.1,1679.2,1098.0,1925.0,0.018671
0.614,0.009375,0.17163599999999998,0.091474,0.049279,1560.5,1658.6,752.0,1690.0,0.012552
0.239,0.007809,0.08228300000000001,0.052913,0.041864,1583.0,1601.7,508.0,1309.0,0.006397
0.8340000000000001,0.025314,0.210671,0.049442,0.029999,1542.4,1666.8,1125.0,1786.0,0.015236
0.305,0.06773799999999999,0.381915,0.102557,0.03654,1551.9,1655.0,889.0,1919.0,0.016988
0.258,0.073987,0.6849,0.156025,0.094379,1517.1,1635.9,554.0,2021.0,0.016522
0.333,0.105873,0.136224,0.134773,0.089387,1641.8,1620.1,393.0,464.0,0.031142000000000006
0.61,0.044839,0.095185,0.165631,0.08957999999999999,1673.6,1669.3,382.0,1200.0,0.015606
0.513,0.069837,0.08122599999999999,0.075532,0.046714,1633.0,1674.8,853.0,783.0,0.025517
0.05,0.021715,0.108199,0.107683,0.062815,1591.5,1646.5,827.0,829.0,0.01784
0.28,0.08251599999999999,0.496731,0.344273,0.123641,1603.6,1652.0,533.0,1810.0,0.016128
0.7070000000000001,0.09379,0.379851,0.162649,0.092391,1594.2,1656.2,543.0,1263.0,0.020192
0.3,0.142082,0.14540999999999998,0.158798,0.084149,1601.7,1646.0,622.0,857.0,0.0077909999999999984
0.31,0.14400000000000002,0.06177100000000001,0.068141,0.049099,1632.7,1660.2,489.0,597.0,0.010864
1.162,0.028135000000000004,0.196188,0.183598,0.114137,1629.6,1646.5,346.0,883.0,0.012366
0.433,0.071423,0.300111,0.07222,0.033571,1547.1,1661.6,869.0,1838.0,0.019386
0.488,0.035255,0.527983,0.07254400000000001,0.042617,1599.6,1661.7,472.0,1429.0,0.016205
0.736,0.109042,0.408403,0.154367,0.078091,1633.5,1654.7,678.0,1261.0,0.020876
0.473,0.033721,0.168981,0.251144,0.123216,1614.1,1658.8,726.0,1071.0,0.020342
0.493,0.031807,0.666431,0.061865,0.044311,1588.2,1648.6,351.0,1401.0,0.013335
0.461,0.12668800000000002,0.206686,0.080604,0.032337,1571.4,1662.1,1083.0,1565.0,0.023925
0.334,0.107913,0.539402,0.140706,0.05886,1539.2,1678.5,1129.0,2176.0,0.024397
0.5579999999999999,0.020933,0.215802,0.15173699999999998,0.055604,1583.5,1670.2,881.0,1313.0,0.013046
0.502,0.013869,0.336204,0.191796,0.191796,1540.7,1598.7,528.0,1977.0,0.013869
0.526,0.038115,0.63741,0.127576,0.060675,1571.5,1639.8,415.0,1779.0,0.01063
0.503,0.013537,0.3228,0.067031,0.067031,1594.7,1682.6,1008.0,1383.0,0.013537
0.7929999999999999,0.030525,0.181527,0.147944,0.098115,1611.4,1662.7,534.0,816.0,0.01624
0.5539999999999999,0.048221,0.23407600000000006,0.067086,0.035878,1603.8,1607.2,597.0,1106.0,0.016506
0.381,0.029054000000000007,0.225401,0.261359,0.125912,1614.0,1662.1,463.0,1277.0,0.016171
0.362,0.031693,0.207194,0.096411,0.056541,1603.8,1658.3,769.0,1028.0,0.016484
0.391,0.025183,0.414524,0.056232,0.030867,1588.6,1672.5,877.0,1429.0,0.01481
0.366,0.047474,0.389032,0.23232600000000006,0.123398,1601.2,1678.4,784.0,1225.0,0.022319
0.67,0.041811,0.561829,0.04858,0.02242,1603.9,1601.9,592.0,1533.0,0.006343
0.5,0.073575,0.278773,0.109065,0.04091,1578.8,1650.7,679.0,1392.0,0.0122
0.386,0.015096,0.081037,0.10438,0.06269,1641.7,1659.7,629.0,710.0,0.010468
0.498,0.040754000000000005,0.16666199999999998,0.08578,0.030387,1611.2,1680.5,911.0,1311.0,0.00984
0.4,0.055626,0.294234,0.162846,0.06285700000000001,1635.8,1641.6,2620.0,965.0,0.011369
0.434,0.071089,0.452315,0.23737600000000006,0.09797,1593.5,1657.8,696.0,1326.0,0.018057
1.252,0.09451,0.458546,0.150768,0.089726,1639.5,1670.2,580.0,991.0,0.022036
0.873,0.040798,0.232325,0.091851,0.049272,1573.5,1669.3,853.0,1918.0,0.011577
0.259,0.079481,0.160798,0.163626,0.077515,1589.3,1650.6,866.0,1001.0,0.028489
0.408,0.109559,0.40941,0.182169,0.080038,1603.7,1647.4,588.0,1136.0,0.016479
0.644,0.029005,0.358476,0.214324,0.092619,1585.2,1648.3,413.0,1342.0,0.008752
0.725,0.073732,0.337822,0.112654,0.060489,1571.2,1686.4,872.0,1541.0,0.017749
0.445,0.047319,0.190045,0.122789,0.056467,1589.3,1643.8,810.0,1232.0,0.021556
0.56,0.060318,0.436458,0.189517,0.085649,1592.2,1678.3,596.0,1664.0,0.017371
0.433,0.079901,0.552283,0.119801,0.07236000000000001,1573.4,1656.5,627.0,1655.0,0.024367
0.378,0.105565,0.4994020000000001,0.16037300000000002,0.09501,1561.4,1667.8,675.0,1820.0,0.023195
0.428,0.012955,0.055337,0.08831,0.08831,1606.1,1649.4,493.0,880.0,0.012955
0.259,0.011633,0.049155,0.07445299999999999,0.052838,1604.2,1668.0,770.0,908.0,0.015376
0.396,0.045318,0.527211,0.225463,0.085478,1566.9,1580.6,325.0,1999.0,0.00986
0.773,0.093367,0.556855,0.118945,0.075396,1563.7,1668.9,873.0,1792.0,0.024754
0.792,0.05909800000000001,0.486993,0.17083900000000002,0.056964,1571.0,1670.3,592.0,1986.0,0.008865999999999999
0.241,0.011318,0.023304,0.030623,0.028681,1654.6,1695.5,1341.0,2139.0,0.01424
0.35600000000000004,0.08753999999999999,0.490908,0.15892699999999998,0.247604,1626.6,1700.1,661.0,1776.0,0.061318
0.28800000000000003,0.021445,0.240044,0.183928,0.08561,1579.8,1643.8,396.0,1209.0,0.01214
0.408,0.079752,0.6019,0.108085,0.06946000000000001,1550.8,1684.8,879.0,2004.0,0.019476
0.639,0.114409,0.501516,0.27849,0.0915,1647.0,1688.8,683.0,1797.0,0.017315
1.452,0.013579,0.045973,0.044174,0.035427999999999994,1638.2,1639.0,693.0,537.0,0.010834
0.358,0.036406,0.339567,0.080228,0.034179,1585.5,1697.8,658.0,1654.0,0.016194999999999998
0.303,0.020015,0.531349,0.185394,0.104048,1551.7,1665.0,383.0,1935.0,0.019452
0.609,0.09437,0.645625,0.114083,0.08441799999999999,1564.4,1673.6,462.0,1799.0,0.019693
0.319,0.027586000000000003,0.299846,0.213829,0.104936,1570.5,1653.3,591.0,1390.0,0.016839
0.616,0.030998,0.47521,0.084155,0.052339,1583.1,1641.2,526.0,1262.0,0.009373
0.29600000000000004,0.059456,0.51907,0.110349,0.060267,1567.5,1673.1,674.0,1683.0,0.015721000000000002
0.298,0.08474,0.347374,0.146205,0.072003,1599.4,1684.9,775.0,1347.0,0.024539
0.452,0.058112,0.406738,0.227339,0.090847,1596.9,1654.6,611.0,1504.0,0.017706
0.5579999999999999,0.096724,0.772296,0.118282,0.06549400000000001,1575.0,1670.2,729.0,2205.0,0.018172
0.332,0.099102,0.4224189999999999,0.154138,0.216165,1649.4,1652.1,669.0,1249.0,0.002263
0.423,0.054377,0.269054,0.138587,0.071563,1588.1,1649.4,723.0,1167.0,0.020375
0.364,0.01201,0.061099,0.048103,0.048103,1567.7,1637.8,916.0,1043.0,0.01201
0.479,0.109309,0.23485,0.053954,0.032152999999999994,1567.1,1647.4,752.0,1480.0,0.017148
0.645,0.06699,0.37799,0.194544,0.084863,1605.4,1624.3,337.0,1102.0,0.010773
0.693,0.068324,0.142431,0.129511,0.071398,1637.8,1681.1,822.0,748.0,0.0264
0.163,0.017818,0.258898,0.157301,0.070799,1532.6,1683.9,1160.0,1978.0,0.14400000000000002
0.163,0.092277,0.7719010000000001,0.133796,0.083837,1555.7,1587.2,316.0,2026.0,0.040087
0.213,0.039768,0.12826,0.13378900000000002,0.075914,1625.3,1645.5,692.0,602.0,0.017303
0.5820000000000001,0.036932,0.188252,0.094515,0.040048,1598.1,1706.8,1525.0,1715.0,0.018814
0.281,0.019071,0.289916,0.146575,0.060173,1561.0,1631.9,659.0,1785.0,0.010487
0.602,0.019158,0.524547,0.068472,0.033608,1534.8,1654.7,846.0,2187.0,0.009115
0.519,0.065302,0.294105,0.16986099999999998,0.093283,1613.7,1661.9,463.0,1072.0,0.019587
0.201,0.009703,0.124457,0.082586,0.051138,1574.4,1625.5,560.0,1328.0,0.007615999999999999
0.247,0.056537,0.397709,0.148497,0.071813,1517.8,1634.3,712.0,1797.0,0.016263
0.585,0.050951,0.258614,0.130467,0.071131,1576.3,1683.3,796.0,1543.0,0.016284
0.47,0.086806,0.933362,0.19969,0.139098,1575.6,1647.5,265.0,1934.0,0.023299
0.479,0.031537,0.5443279999999999,0.216088,0.216088,1549.9,1641.8,434.0,1842.0,0.031537
0.428,0.029482,0.367223,0.14139300000000002,0.088773,1615.2,1668.9,492.0,1139.0,0.016544
1.035,0.064346,0.396213,0.104253,0.073252,1595.8,1664.1,533.0,1269.0,0.018668
0.472,0.111061,1.011092,0.108879,0.06562,1545.0,1623.7,541.0,3246.0,0.017953999999999998
0.302,0.09485,0.335025,0.212062,0.124419,1625.5,1652.5,603.0,992.0,0.029924
0.456,0.057755,0.871767,0.211754,0.28188,1541.6,1649.7,444.0,2055.0,0.081482
0.328,0.08299400000000001,0.244445,0.143766,0.073267,1608.7,1651.9,650.0,896.0,0.019064
0.7040000000000001,0.02591,0.34242100000000003,0.15504600000000002,0.057062,1588.1,1675.4,724.0,1686.0,0.01342
0.298,0.12001,0.383982,0.207115,0.115587,1592.4,1698.1,552.0,1666.0,0.022932
0.463,0.064692,0.33857,0.094509,0.042968,1557.0,1652.9,555.0,1454.0,0.015415
0.401,0.095122,0.251961,0.225033,0.095762,1614.4,1621.9,418.0,922.0,0.018227
0.512,0.051136,0.253506,0.141631,0.141631,1607.1,1659.7,755.0,1192.0,0.051136
0.561,0.016303,0.155162,0.100934,0.057979,1589.5,1657.5,878.0,1185.0,0.013267
0.67,0.104696,0.552146,0.179727,0.061664,1682.5,1678.1,507.0,1256.0,0.008020999999999999
0.632,0.051707,0.255943,0.083085,0.041684,1584.1,1671.5,1031.0,1460.0,0.01616
0.349,0.06399400000000001,0.805793,0.206005,0.082101,1551.9,1665.4,846.0,2368.0,0.015938
0.278,0.03967,0.458415,0.193805,0.11607,1570.4,1658.8,551.0,1553.0,0.0002
0.638,0.013169,0.293484,0.14386400000000002,0.063613,1565.4,1656.9,757.0,1530.0,0.012347
0.392,0.122509,0.7236199999999999,0.138218,0.07599600000000001,1547.9,1615.2,368.0,2043.0,0.009823
0.31,0.069607,0.169981,0.190972,0.094285,1625.8,1653.5,569.0,975.0,0.021686
0.292,0.128118,0.123893,0.10525,0.039529,1643.0,1664.0,782.0,1370.0,0.016134
0.5579999999999999,0.027421,0.113365,0.113887,0.097911,1658.0,1663.8,344.0,1227.0,0.01989
0.354,0.112568,0.253195,0.260567,0.129278,1621.5,1664.6,604.0,1124.0,0.021429
0.443,0.027189,0.357917,0.070302,0.041157,1604.5,1680.0,630.0,1333.0,0.01378
0.417,0.017494,0.241754,0.088408,0.036068,1552.2,1626.4,912.0,1235.0,0.00857
0.435,0.060579,0.7420100000000001,0.10648599999999997,0.069445,1580.2,1671.0,560.0,1626.0,0.016225999999999997
0.5720000000000001,0.01984,0.060519,0.042015,0.025766000000000004,1573.0,1672.9,1450.0,1481.0,0.019803
0.652,0.016846,0.232171,0.189743,0.093605,1560.9,1638.6,580.0,1222.0,0.014319
0.438,0.022203,0.279132,0.30399,0.064696,1597.9,1648.8,611.0,1204.0,0.013022999999999998
0.521,0.025976,0.346978,0.11347,0.062012,1555.4,1647.0,694.0,1468.0,0.011586
0.424,0.017809000000000002,0.33972600000000003,0.084076,0.030999,1569.5,1661.2,767.0,1755.0,0.008759000000000001
1.045,0.07104500000000001,0.6751020000000001,0.158486,0.106376,1570.0,1681.4,650.0,1963.0,0.019738
0.389,0.06188,0.465815,0.13366199999999998,0.058491,1610.3,1640.6,674.0,1315.0,0.015776
0.407,0.015971,0.167673,0.089865,0.048554,1592.5,1649.1,592.0,1153.0,0.01182
0.691,0.048384,0.8192290000000001,0.051344000000000015,0.031208,1508.3,1657.6,737.0,2668.0,0.010618
0.449,0.054065,0.519796,0.08459900000000001,0.045335,1558.1,1644.9,718.0,1768.0,0.013831
0.544,0.080701,0.282854,0.095119,0.041589,1576.4,1634.2,410.0,1502.0,0.012285
0.284,0.011048,0.24625500000000006,0.17574800000000002,0.073911,1542.9,1673.6,846.0,2182.0,0.017127
0.452,0.038836,0.444574,0.070839,0.037802,1600.8,1571.8,431.0,1528.0,0.005482
0.619,0.021446,0.325444,0.173466,0.095094,1588.9,1656.0,404.0,1103.0,0.012754
0.326,0.010556,0.313076,0.062588,0.034425,1561.5,1652.9,933.0,2662.0,0.012537
0.611,0.075114,0.255289,0.090871,0.041535,1591.0,1635.2,705.0,1160.0,0.016715
0.435,0.009358,0.07471699999999999,0.061638,0.04012,1587.8,1644.3,858.0,1075.0,0.010153
0.6629999999999999,0.029383,0.128857,0.191313,0.107697,1637.5,1665.6,557.0,807.0,0.019296
0.409,0.03535,0.142214,0.210532,0.123429,1610.9,1655.0,605.0,757.0,0.021787
0.325,0.032406,0.474753,0.210619,0.088161,1559.3,1656.4,692.0,1754.0,0.016245
0.421,0.048691000000000005,0.314151,0.167949,0.114772,1591.1,1646.7,426.0,993.0,0.019621
0.404,0.019722,0.36992,0.161639,0.061622,1544.2,1659.1,993.0,1729.0,0.01297
0.602,0.014144,0.035489,0.033537,0.033537,1581.1,1662.3,895.0,1762.0,0.014144
0.8270000000000001,0.070494,0.327317,0.134576,0.075072,1580.0,1642.9,555.0,1378.0,0.016697999999999998
0.6779999999999999,0.078811,0.586314,0.165718,0.096491,1562.0,1650.6,471.0,1811.0,0.015093
0.459,0.072259,0.401505,0.07776,0.036572,1562.2,1681.3,782.0,1823.0,0.011788
0.513,0.038087,0.393238,0.14664100000000002,0.08881,1588.8,1651.6,484.0,1599.0,0.01376
0.871,0.034923,0.12800799999999998,0.179646,0.089242,1653.8,1678.1,878.0,1045.0,0.015497
0.393,0.117204,0.6159600000000001,0.186954,0.11362,1632.0,1652.8,542.0,1581.0,0.018354
0.562,0.066726,0.108423,0.136439,0.071877,1597.0,1634.8,683.0,1161.0,0.011406
0.422,0.01796,0.778561,0.065495,0.035379,1520.3,1668.5,1049.0,2399.0,0.011881999999999998
0.35200000000000004,0.090718,0.518957,0.105273,0.067375,1614.0,1620.8,610.0,1422.0,0.14400000000000002
0.52,0.01092,0.306274,0.112462,0.043125,1561.8,1597.3,537.0,2084.0,0.009846
0.407,0.120042,1.156731,0.151842,0.07094400000000001,1576.7,1634.8,506.0,2158.0,0.011646
0.612,0.112349,0.75,0.105796,0.058276,1583.9,1654.7,767.0,1780.0,0.019559
0.44,0.091748,0.65365,0.147361,0.117473,1594.0,1696.0,648.0,1769.0,0.032356
0.359,0.123534,0.382491,0.133006,0.058947,1623.4,1686.1,492.0,1495.0,0.016118
0.563,0.0582,0.39513,0.10537,0.06563300000000001,1578.1,1654.4,590.0,1263.0,0.01479
0.662,0.044501,0.6812779999999999,0.042814,0.030824,1586.5,1660.8,738.0,1982.0,0.016119
0.253,0.063044,0.33767,0.161915,0.082038,1580.7,1643.3,477.0,1214.0,0.012582
0.406,0.010188,0.235037,0.04434,0.024727,1570.9,1686.3,1013.0,1698.0,0.012916
0.723,0.028458,0.208035,0.161929,0.08669600000000001,1600.3,1666.8,553.0,998.0,0.013543
0.325,0.014509,0.018187,0.024466,0.024466,1555.1,1667.2,1134.0,1693.0,0.014509
0.7170000000000001,0.08962,0.588875,0.120908,0.04696,1607.9,1654.1,847.0,1764.0,0.014667
0.5770000000000001,0.068871,0.341022,0.06653099999999999,0.029291,1634.6,1656.8,931.0,1225.0,0.015711000000000003
0.772,0.015156,0.088911,0.09311,0.042715,1595.3,1672.5,892.0,1371.0,0.055988
0.851,0.028102,0.34242100000000003,0.151078,0.054021000000000007,1575.3,1653.2,886.0,1493.0,0.012789
0.423,0.063042,0.5737300000000001,0.09146,0.03774,1698.7,1632.4,1046.0,661.0,0.014258000000000003
0.27,0.07774099999999999,0.24812,0.068705,0.031439,1601.6,1700.1,1189.0,1294.0,0.017928
0.614,0.088607,0.496348,0.121018,0.057175,1548.8,1640.9,684.0,1822.0,0.018236
0.274,0.020136,0.374312,0.17740899999999998,0.0694,1550.3,1641.7,556.0,1759.0,0.013298
0.4320000000000001,0.022301,0.062169,0.037856,0.024789,1576.8,1629.6,612.0,1390.0,0.00727
0.475,0.021023,0.093565,0.094583,0.049488,1635.5,1642.9,489.0,618.0,0.024106
0.257,0.015041999999999996,0.25650100000000003,0.149411,0.053494000000000014,1548.1,1665.1,757.0,1691.0,0.011145
0.583,0.115283,0.305766,0.097441,0.04134,1618.5,1644.8,666.0,1135.0,0.016296
0.471,0.054376,0.450335,0.101418,0.056629999999999986,1558.7,1634.3,825.0,1444.0,0.018495
0.517,0.044126,0.66645,0.06124,0.042677,1549.3,1675.6,882.0,2070.0,0.015213999999999997
0.77,0.085467,0.629025,0.155969,0.099908,1604.8,1677.1,689.0,1538.0,0.020301
0.573,0.104105,0.451799,0.165302,0.112361,1611.3,1625.1,473.0,1099.0,0.031164
0.467,0.07600599999999999,0.622206,0.080041,0.058741,1593.2,1695.1,817.0,1789.0,0.027306
0.361,0.037293,0.261158,0.194308,0.06544,1568.3,1666.1,722.0,1466.0,0.011278
0.812,0.069124,0.47917,0.083922,0.05882100000000001,1620.5,1663.1,560.0,1152.0,0.015665000000000002
0.61,0.030121,0.614466,0.140488,0.053528,1542.3,1665.0,605.0,2122.0,0.010201
0.4920000000000001,0.023526,0.25492600000000004,0.220765,0.107035,1600.7,1674.0,591.0,1389.0,0.01329
0.45,0.046569,0.526135,0.109287,0.063651,1554.4,1684.8,1103.0,1979.0,0.019815
0.466,0.042944,1.001266,0.057261,0.036638,1539.8,1673.4,493.0,2417.0,0.012187
0.244,0.014416,0.569811,0.119399,0.045221,1540.3,1629.8,651.0,2699.0,0.008659
0.642,0.029691,0.547682,0.076205,0.043655,1536.2,1651.9,822.0,2097.0,0.011433
0.54,0.016709,0.405351,0.117928,0.056316,1536.2,1643.0,654.0,1965.0,0.008467
0.845,0.017603,0.5063840000000001,0.050801,0.019134,1525.9,1664.1,992.0,2181.0,0.011068
0.354,0.014854,0.380939,0.14441099999999998,0.076413,1565.8,1648.6,465.0,1509.0,0.01094
0.523,0.045637,0.07977999999999999,0.072779,0.052345,1598.2,1619.0,727.0,818.0,0.013688999999999998
0.465,0.052422,0.359651,0.157905,0.08605800000000001,1629.5,1632.0,535.0,1075.0,0.016002000000000002
0.536,0.040496,0.52055,0.162322,0.060286,1550.9,1683.7,1037.0,2301.0,0.019247
0.467,0.0131,0.14616500000000002,0.158971,0.08922200000000001,1578.1,1660.1,739.0,1378.0,0.020765
0.455,0.025452,0.220393,0.112062,0.086392,1622.5,1649.0,286.0,802.0,0.014765
0.434,0.08442000000000001,0.434999,0.077083,0.055711,1584.3,1655.5,457.0,1336.0,0.018256
0.326,0.043316,0.184031,0.145001,0.095826,1636.1,1685.7,701.0,1021.0,0.024798
0.436,0.058436,0.350441,0.200589,0.088012,1624.9,1672.8,790.0,1492.0,0.023
0.133,0.052213,0.450086,0.170597,0.082465,1593.7,1639.7,455.0,1248.0,0.016679
0.426,0.036938,0.213,0.083462,0.050203,1567.1,1650.3,715.0,1263.0,0.014935
0.618,0.108537,0.485755,0.193662,0.07166900000000001,1640.1,1661.9,680.0,1400.0,0.016385
0.426,0.026542000000000003,0.365374,0.125165,0.085214,1582.4,1630.8,382.0,1305.0,0.013171
0.306,0.023551,0.375844,0.108444,0.06178,1586.7,1634.3,569.0,1175.0,0.009409
1.019,0.101978,0.527594,0.059838,0.033172,1612.4,1659.2,428.0,1342.0,0.009105
0.318,0.077402,0.359831,0.194127,0.123688,1593.6,1658.7,606.0,1155.0,0.035499
0.743,0.030878,0.182725,0.15742799999999998,0.058841,1570.6,1663.4,796.0,1349.0,0.015303
0.41,0.039678,0.559774,0.071292,0.032727,1581.2,1643.3,767.0,1642.0,0.015379
0.537,0.013002,0.11456,0.125531,0.168509,1615.4,1658.5,516.0,881.0,0.010223
0.8759999999999999,0.101982,0.788734,0.106799,0.077198,1536.9,1668.4,568.0,2375.0,0.020276
0.231,0.014819,0.258772,0.148747,0.077016,1562.1,1628.5,544.0,1131.0,0.0129
0.65,0.027888,0.347841,0.081865,0.068063,1605.0,1667.7,361.0,915.0,0.014235
0.287,0.07868,0.104556,0.164454,0.094084,1682.3,1654.8,923.0,863.0,0.014795
0.682,0.052872,0.538084,0.106663,0.052769,1584.3,1655.5,663.0,1821.0,0.015662
0.443,0.098874,0.586424,0.085909,0.051618,1571.8,1629.8,465.0,1669.0,0.012369
0.5760000000000001,0.059824,0.513458,0.137784,0.08786000000000001,1562.0,1662.3,644.0,1856.0,0.02017
0.312,0.027121,0.676886,0.102126,0.054486,1547.1,1680.2,890.0,1888.0,0.016044
0.555,0.011708,0.087136,0.125818,0.075522,1590.7,1646.6,699.0,1029.0,0.012512
0.623,0.082634,0.5825239999999999,0.074043,0.048075,1613.6,1671.4,643.0,1467.0,0.016927
0.516,0.110998,0.831427,0.17118599999999998,0.124979,1551.7,1679.0,344.0,2257.0,0.023802
0.189,0.023979,0.023045,0.047595,0.047595,1625.9,1645.9,713.0,751.0,0.023979
0.132,0.053384,0.449433,0.230741,0.10683800000000003,1573.2,1661.7,647.0,1597.0,0.02273
0.226,0.011496,0.032174,0.084643,0.057408,1616.4,1682.4,921.0,770.0,0.013681
0.622,0.046032,0.383947,0.140451,0.066952,1543.8,1647.6,778.0,1670.0,0.013156
0.28,0.118902,0.324066,0.10711500000000003,0.040971,1580.4,1604.2,513.0,1348.0,0.02465
0.5529999999999999,0.098344,0.731064,0.13078299999999998,0.08676299999999999,1587.5,1631.6,415.0,1700.0,0.031785
0.129,0.020481,0.415848,0.092384,0.034997,1512.8,1605.2,540.0,2198.0,0.00592
0.594,0.029137,0.166725,0.057821,0.037495,1636.0,1660.2,658.0,909.0,0.01373
0.364,0.015341,0.25616700000000003,0.162056,0.080104,1577.2,1646.9,551.0,1465.0,0.011021
0.37,0.007474,0.119307,1.0952540000000002,0.023617,1548.1,1665.4,872.0,2064.0,0.010487
0.395,0.07759400000000001,0.576487,0.074744,0.054489,1609.2,1659.6,446.0,1294.0,0.018772
0.4970000000000001,0.01351,0.339388,0.083941,0.039158,1565.9,1647.2,437.0,1543.0,0.007804000000000002
0.413,0.055906,0.7070890000000001,0.126513,0.08102000000000001,1540.2,1664.2,520.0,1770.0,0.012179
0.505,0.111145,0.175663,0.162946,0.065192,1617.0,1576.6,394.0,856.0,0.007821999999999999
0.227,0.018330000000000003,0.101989,0.097594,0.037335,1600.3,1664.5,747.0,1275.0,0.011326
0.4370000000000001,0.032666,0.145145,0.100274,0.044109,1609.6,1659.2,616.0,882.0,0.010611
0.218,0.06489099999999999,0.473083,0.14993199999999998,0.075668,1551.4,1658.4,965.0,1848.0,0.018503
0.4270000000000001,0.017100999999999998,0.056019000000000006,0.059927,0.049333,1661.1,1665.1,706.0,574.0,0.013856
0.452,0.029724,0.857825,0.139756,0.070556,1519.2,1634.6,494.0,2107.0,0.010675
0.544,0.055397,0.785317,0.054155,0.039659,1544.1,1663.5,603.0,2229.0,0.015011000000000004
0.599,0.025625,0.401319,0.160924,0.07784500000000001,1561.5,1631.7,480.0,1445.0,0.01064
0.502,0.030595,0.173691,0.192877,0.093367,1637.3,1677.6,743.0,1181.0,0.017638
0.971,0.025649,0.360275,0.13559200000000002,0.097484,1572.3,1646.6,359.0,1879.0,0.012506
0.6729999999999999,0.01706,0.401353,0.129683,0.056301,1574.3,1654.1,514.0,1891.0,0.009583
0.6920000000000001,0.049106,0.412299,0.134553,0.134553,1559.8,1680.2,711.0,1696.0,0.049106
0.496,0.039623,0.169924,0.251572,0.120262,1632.7,1641.5,439.0,929.0,0.022244
0.35100000000000003,0.029349,0.25702800000000003,0.070977,0.039519,1565.7,1643.1,1076.0,1133.0,0.025069
